Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,4,71527996742,0.136405567,30.9176445,10,1520
0,9,58769892407,0.020593309,30.83920479,10,1472
0,10,17526478833,0.009871945,32.02676773,10,1473
0,9,48120481172,0.011734784,31.20064735,10,1472
0,9,8516695202,0.003716952,30.42650223,10,1472
0,5,47608301051,0.045844789,31.12697601,10,1521
0,4,64844424527,0.095081067,32.67240524,10,1520
0,5,15018595941,0.085060228,30.19475937,10,1521
0,8,62465680452,0.00861597,30.98297119,10,1557
0,7,2580662823,0.031668343,30.69257736,10,1459
0,4,83076658933,0.067445319,31.99458122,10,1519
0,8,60498900548,0.012573124,31.36253357,10,1556
0,7,68748736306,0.047883578,32.27210045,10,1459
0,6,40871437362,0.091581665,31.46314621,10,1549
0,3,68337061350,0.057234058,30.29894829,10,1539
0,6,9862168867,0.039579029,30.06696701,10,1548
0,2,74237209907,0.041086397,31.31365776,10,1494
0,3,14555917607,0.021546046,30.99346161,10,1539
0,4,43204199654,0.035474743,30.86280823,10,1519
0,6,15388857944,0.006859752,31.48818016,10,1548
0,1,30600991238,0.000951824,54.37111855,7,14814
0,4,33316669489,0.028599456,39.49761391,7,15047
0,1,77327447263,0.010831609,31.87966347,7,14814
0,4,2676349912,0.016880969,30.81083298,7,15046
0,5,46711968107,0.043573216,38.91134262,7,14907
0,6,91541967468,0.00429985,46.8287468,7,15137
0,7,7422756625,0.031965122,37.34755516,7,14940
0,5,10942528690,0.000248881,31.23474121,7,14906
0,6,38062855787,0.031424818,31.2204361,7,15136
0,2,57434452923,0.000404529,53.46345901,7,15179
0,1,81743710721,0.00351808,69.12994385,7,14814
0,1,50493835407,0.02417227,46.81563377,7,14813
0,3,47121772135,0.001191612,31.2435627,7,14986
0,3,52227178623,0.008620582,37.75620461,7,14986
0,1,69353295448,0.002006174,31.32486343,7,14813
0,2,1473244099,0.104874588,53.4734726,7,15178
0,5,6551553145,0.013625362,46.82016373,7,14906
0,4,30559691353,0.020539178,31.23807907,7,15045
0,1,59917786029,0.014835583,37.81580925,7,14812
0,4,22600298805,0.022690636,46.9186306,7,15044
0,7,91367876212,0.024321225,69.05651093,7,14939
0,2,19241629577,0.023989113,31.22782707,7,15177
0,4,99615501959,0.01729644,37.84179688,7,15044
0,6,41858371690,0.067712878,31.24070168,7,15135
0,3,9306877826,0.023370714,31.54468536,7,14986
0,5,18351236200,2.99E-05,37.80221939,7,14905
0,6,16506394857,0.053445548,31.00013733,7,15135
0,6,20641517159,0.006114883,31.23927116,7,15135
0,6,16845921116,0.008810688,37.79816628,7,15134
0,7,41079905516,0.09049305,33.47849846,7,14939
0,3,72780489284,0.024657365,31.97288513,7,14985
0,1,43518732475,0.013387664,31.8775177,7,14811
0,6,33401267051,0.025538417,31.70013428,7,15133
0,3,48315346624,0.048900668,30.89308739,7,14984
0,6,85597411000,0.045959796,31.94379807,7,15132
0,4,17219638820,0.067367012,31.50272369,7,15044
0,7,44578325573,0.000982655,31.68106079,7,14939
0,6,18987728853,0.035983393,31.56709671,7,15131
0,7,17171750527,0.055714003,30.61389923,7,14938
0,2,55017204960,0.06866956,31.90779686,7,15177
0,1,47562616121,0.004747308,31.20756149,3,1658
